customer_id,age,balance,risk_profile,marketing_channel,offer_amount,previous_investments,responded_before,membership_tier,accepted
2825,42,412677.59,high,sms,17346,1,0,gold,1
2826,69,209721.01,medium,in_branch,22543,1,0,platinum,1
2827,54,12756.44,low,email,79147,0,1,platinum,1
2828,65,284090.53,high,in_branch,27035,1,0,gold,1
2829,63,288746.58,low,email,43454,0,0,gold,1
2830,23,303464.73,high,email,91195,0,1,platinum,0
2831,39,218671.25,low,phone,96364,0,1,standard,0
2832,57,296872.09,low,sms,34818,0,0,standard,1
2833,52,406130.68,medium,in_branch,88793,1,1,standard,1
2834,60,340880.99,low,email,20254,1,0,gold,1
2835,56,291668.54,high,sms,93982,0,0,standard,1
2836,26,60225.22,high,phone,11815,1,0,platinum,1
2837,57,453586.65,low,email,73167,0,0,gold,1
2838,71,256842.36,medium,email,20109,0,0,gold,0
2839,87,179675.59,high,email,47300,1,0,platinum,1
2840,68,96392.07,high,sms,52358,0,0,gold,0
2841,27,364735.24,medium,in_branch,22372,0,1,platinum,1
2842,69,91936.87,medium,email,56989,1,0,platinum,1
2843,18,454035.34,low,email,71114,0,1,standard,1
2844,54,169523.37,low,in_branch,27347,0,1,platinum,1
2845,46,238333.13,low,in_branch,78643,0,1,standard,1
2846,58,55833.5,medium,phone,60657,1,0,standard,1
2847,55,109231.86,medium,sms,11194,0,1,platinum,1
2848,85,354152.72,high,in_branch,8324,0,1,platinum,1
2849,58,32414.45,medium,email,98939,0,1,gold,0
2850,78,451632.64,low,email,52436,0,1,platinum,1
2851,68,87848.35,high,in_branch,62216,0,1,gold,0
2852,62,211047.55,medium,in_branch,55886,1,1,platinum,1
2853,66,276635.85,high,email,46841,0,1,standard,1
2854,88,21706.19,high,phone,71706,0,0,gold,0
2855,76,489829.87,low,phone,37150,1,0,platinum,1
2856,45,425391.4,low,sms,18383,0,1,standard,1
2857,61,351035.77,low,sms,16751,0,1,standard,1
2858,45,47591.5,high,email,12136,0,1,platinum,1
2859,66,26991.48,medium,sms,92399,0,0,platinum,0
2860,32,89282.07,low,phone,33607,1,1,standard,1
2861,75,356142.45,low,in_branch,97056,0,1,standard,0
2862,20,22594.55,low,email,33840,0,0,platinum,1
2863,21,166858.96,medium,email,82753,0,0,platinum,0
2864,85,277797.7,low,in_branch,50627,0,1,gold,1
2865,72,477842.31,high,sms,59053,0,1,standard,1
2866,88,394310.6,low,email,7772,1,1,standard,1
2867,21,25237.16,medium,sms,7132,1,0,gold,1
2868,56,456358.9,medium,in_branch,73217,0,0,gold,0
2869,89,187786.24,low,sms,67857,1,1,gold,0
2870,61,1649.06,low,in_branch,76504,0,1,gold,1
2871,35,183353.88,low,in_branch,21151,0,0,gold,1
2872,85,295888.69,medium,in_branch,66941,0,0,standard,1
2873,58,245184.52,low,email,5584,0,1,platinum,0
2874,46,19712.04,low,in_branch,86867,0,0,platinum,1
2875,25,174457.5,medium,in_branch,18509,1,1,gold,1
2876,82,318250.31,high,in_branch,32167,1,1,platinum,1
2877,75,71427.6,high,phone,42903,1,1,standard,1
2878,71,323804.43,high,email,96138,1,1,platinum,1
2879,67,162487.66,high,email,5213,1,0,standard,1
2880,41,315482.84,medium,phone,33428,0,1,standard,1
2881,26,223645.72,medium,phone,87456,0,0,gold,1
2882,52,372082.08,low,email,50707,1,1,platinum,1
2883,74,50255.35,low,in_branch,28270,0,0,standard,1
2884,57,453568.38,medium,sms,22078,0,0,standard,0
2885,44,135718.96,high,email,42847,0,0,gold,1
2886,35,456861.91,high,email,23755,0,1,platinum,1
2887,63,496495.93,low,phone,88406,1,1,standard,1
2888,71,444947.29,high,phone,25214,1,0,platinum,1
2889,78,269684.75,high,in_branch,79555,1,0,gold,0
2890,45,204938.06,high,phone,20912,0,1,standard,1
2891,51,308444.12,low,in_branch,61940,1,1,platinum,1
2892,32,408479.73,high,sms,30635,0,0,standard,1
2893,75,41245.59,high,phone,71747,1,0,gold,1
2894,57,261143.9,high,in_branch,91949,1,0,platinum,0
2895,85,452048.69,high,sms,54480,0,1,platinum,1
2896,34,302086.03,low,sms,35153,1,1,platinum,1
2897,34,92298.63,medium,email,61005,1,0,platinum,1
2898,73,96944.67,medium,in_branch,81717,1,1,standard,1
2899,69,334168.39,high,email,43406,0,1,standard,1
2900,75,445053.43,medium,sms,33476,1,0,platinum,0
2901,49,373267.36,medium,in_branch,90067,1,1,standard,1
2902,19,94501.91,low,phone,20110,0,0,platinum,1
2903,43,405273.86,high,email,29897,0,1,platinum,1
2904,59,37714.83,high,phone,54943,1,0,platinum,1
2905,55,404867.71,medium,phone,67045,0,0,platinum,1
2906,86,443788.81,medium,sms,24854,0,0,gold,1
2907,75,27686.8,low,email,63264,0,0,gold,1
2908,20,217624.55,medium,email,52281,1,0,gold,1
2909,39,223643.65,high,sms,52778,0,0,gold,1
2910,75,228154.39,medium,in_branch,65354,1,0,gold,0
2911,24,463857.72,high,sms,68094,0,0,standard,0
2912,21,414486.02,high,in_branch,12654,1,1,gold,1
2913,36,108043.64,high,phone,68355,1,0,platinum,0
2914,85,446397.88,low,in_branch,94389,0,1,standard,1
2915,47,368667.01,high,in_branch,75509,0,1,platinum,1
2916,72,126760.49,high,phone,87112,0,0,gold,0
2917,67,64063.61,medium,phone,73332,1,0,gold,1
2918,71,399842.5,high,in_branch,29049,0,0,standard,1
2919,33,119117.3,low,sms,92508,0,0,platinum,1
2920,70,453696.36,medium,email,50714,1,1,platinum,1
2921,78,120398.66,low,sms,17175,0,1,gold,1
2922,24,333616.33,medium,email,82852,0,0,platinum,0
2923,20,461284.56,high,in_branch,67664,0,0,standard,0
2924,33,374421.98,low,sms,87812,0,1,gold,1
2925,82,126982.97,medium,sms,47846,1,1,gold,1
2926,25,34203.17,low,email,75591,0,0,platinum,1
2927,36,21042.45,medium,email,97525,1,0,gold,1
2928,64,484978.79,high,sms,64711,1,0,platinum,0
2929,53,26038.49,medium,phone,81098,0,1,gold,0
2930,77,152349.83,high,email,9496,1,1,gold,1
2931,88,286699.46,high,email,62524,1,0,platinum,1
2932,48,103571.97,high,phone,56525,1,1,gold,1
2933,26,134668.16,medium,sms,12203,1,0,gold,1
2934,69,404083.14,medium,email,70743,0,0,platinum,0
2935,61,480366.47,medium,sms,13301,1,1,platinum,1
2936,58,497805.5,medium,phone,82294,1,0,gold,0
2937,80,407.93,low,in_branch,80276,0,1,gold,0
2938,52,261304.18,low,in_branch,88507,1,1,platinum,1
2939,53,340262.57,medium,phone,72230,1,1,standard,0
2940,33,439413.79,low,email,45595,0,0,platinum,0
2941,48,331043.99,low,email,10493,1,1,standard,0
2942,80,448496.33,medium,in_branch,30246,0,0,platinum,1
2943,57,228680.85,high,sms,79111,1,1,gold,0
2944,63,196087.48,medium,sms,71137,1,1,gold,1
2945,32,83449.2,high,phone,21598,1,1,platinum,1
2946,84,124216.3,medium,phone,92409,1,0,gold,0
2947,51,333378.87,high,phone,70427,0,0,gold,0
2948,58,360328.8,medium,sms,28366,1,1,platinum,1
2949,71,456095.81,high,in_branch,26199,1,1,standard,1
2950,79,497670.27,low,in_branch,40137,1,1,platinum,1
2951,73,402328.02,medium,sms,94949,0,0,platinum,0
2952,28,40601.77,low,in_branch,63532,0,0,standard,1
2953,55,56339.89,low,sms,87678,1,1,platinum,0
2954,69,44968.15,high,email,17859,0,1,gold,1
2955,48,136186.16,high,email,82177,0,0,platinum,0
2956,86,149335.04,low,in_branch,15588,1,0,platinum,1
2957,43,71642.88,high,email,61933,1,0,standard,1
2958,30,453600.78,low,sms,97764,1,0,platinum,1
2959,83,449168.39,high,in_branch,26381,1,0,platinum,0
2960,34,176225.61,low,in_branch,7843,1,1,platinum,1
2961,35,340947.25,medium,email,65794,0,0,standard,1
2962,66,5537.82,medium,email,86057,1,0,platinum,0
2963,59,256591.17,medium,email,76160,1,0,platinum,1
2964,54,188809.24,medium,phone,40075,1,0,gold,1
2965,71,261613.95,high,phone,35685,1,0,platinum,1
2966,25,40015.99,high,email,94883,0,1,gold,0
2967,76,478407.19,low,email,81349,1,0,gold,1
2968,75,147138.46,high,phone,58941,1,1,gold,1
2969,22,342014.28,high,sms,49279,1,1,platinum,1
2970,54,47257.11,high,phone,36632,1,1,gold,0
2971,60,482152.56,low,phone,86476,0,0,standard,0
2972,41,134005.69,low,in_branch,91124,1,0,standard,1
2973,76,178279.89,medium,in_branch,34222,1,0,standard,1
2974,55,429678.66,high,sms,6543,1,0,gold,1
2975,49,385156.35,medium,phone,67708,0,0,standard,1
2976,45,296027.58,low,email,31286,0,0,platinum,1
2977,85,474375.57,medium,phone,86085,1,1,gold,1
2978,47,236131.57,medium,phone,19094,0,1,platinum,0
2979,86,427988.77,high,sms,72270,0,1,platinum,0
2980,78,233817.37,medium,phone,23361,0,1,standard,1
2981,84,37990.25,low,phone,62212,1,1,standard,1
2982,81,369444.85,medium,in_branch,41853,0,1,platinum,1
2983,44,148961.38,medium,sms,79625,0,1,gold,1
2984,72,402084.04,low,email,77172,0,0,platinum,0
2985,38,240538.19,high,email,37690,1,0,platinum,1
2986,86,311078.91,low,phone,5952,0,0,standard,1
2987,20,311099.58,low,sms,18788,1,0,platinum,1
2988,69,158403.85,low,sms,8498,0,0,platinum,1
2989,63,278824.5,high,phone,46572,0,0,standard,0
2990,33,267829.99,high,in_branch,84333,1,1,platinum,0
2991,45,211045.73,low,email,63733,1,1,platinum,1
2992,49,172448.96,medium,in_branch,26357,0,1,gold,1
2993,51,235505.05,high,phone,98559,0,1,gold,0
2994,68,399679.36,high,phone,79359,0,1,platinum,0
2995,40,357703.62,medium,phone,22767,0,1,gold,1
2996,53,414185.84,medium,phone,78610,1,1,gold,1
2997,83,488098.85,low,phone,21293,0,1,platinum,1
2998,19,471359.44,low,phone,47690,0,0,gold,1
2999,73,242870.58,medium,phone,94394,1,0,platinum,1
3000,26,199798.65,high,in_branch,5401,1,1,standard,1
3001,46,370315.25,low,in_branch,80148,1,0,gold,1
3002,52,235022.21,low,sms,85699,1,0,gold,1
3003,55,259013.78,high,in_branch,30997,1,0,gold,1
3004,68,415520.86,high,in_branch,8305,1,0,gold,0
3005,28,224797.9,low,in_branch,88714,1,1,gold,1
3006,89,102171.38,low,email,23474,1,0,standard,1
3007,53,375811.29,medium,sms,68295,1,0,standard,0
3008,29,265543.08,high,in_branch,21121,0,0,standard,1
3009,62,458158.94,low,email,77390,1,0,gold,1
3010,37,286466.19,medium,in_branch,15325,1,1,platinum,1
3011,88,494909.21,high,phone,51844,1,0,standard,1
3012,60,313751.98,low,phone,50313,0,1,platinum,1
3013,31,109538.01,high,email,66680,1,0,gold,0
3014,29,368171.98,high,email,62355,0,1,gold,0
3015,20,206528.85,low,email,84076,1,0,gold,1
3016,34,7336.88,high,in_branch,55097,0,1,standard,1
3017,60,3270.72,low,phone,35666,1,0,platinum,1
3018,22,339853.82,high,email,77570,0,1,standard,0
3019,18,274898.58,low,phone,54698,0,0,gold,0
3020,88,101846.0,low,email,17142,1,0,platinum,1
3021,86,393187.82,medium,phone,36387,0,1,standard,1
3022,45,272630.25,high,phone,45277,1,1,platinum,1
3023,50,405709.9,low,phone,89719,0,0,platinum,1
3024,39,389968.39,high,sms,21538,0,0,platinum,1
3025,48,215218.77,low,phone,16265,0,1,platinum,1
3026,33,3158.72,low,phone,26536,1,0,standard,1
3027,59,349300.01,high,in_branch,59914,1,1,standard,1
3028,76,461052.73,medium,email,31237,0,0,standard,1
3029,72,214842.33,low,phone,98582,1,0,standard,1
3030,23,398482.1,medium,email,37120,0,0,platinum,1
3031,22,410182.63,high,sms,75824,0,0,gold,0
3032,56,241811.08,medium,phone,89323,0,1,standard,0
3033,55,95758.84,low,phone,16654,0,1,platinum,1
3034,58,407973.23,medium,sms,80510,1,0,gold,0
3035,60,461791.4,high,phone,60800,0,1,standard,0
3036,75,355816.4,low,sms,17264,1,1,platinum,1
3037,83,359963.39,low,sms,54355,1,0,platinum,1
3038,73,145240.69,low,in_branch,98804,0,1,gold,1
3039,87,427822.96,medium,email,10005,1,1,platinum,1
3040,45,156476.08,medium,email,73951,0,0,standard,0
3041,89,37020.22,medium,email,20467,0,1,gold,1
3042,60,161151.77,low,email,49462,0,1,gold,1
3043,56,269760.06,medium,in_branch,67980,1,0,standard,1
3044,80,47670.28,medium,email,86081,1,1,gold,0
3045,39,205679.18,low,in_branch,68314,1,1,gold,1
3046,59,465620.87,medium,in_branch,25091,1,1,platinum,1
3047,74,28028.66,medium,sms,68068,0,1,platinum,0
3048,71,326068.52,low,in_branch,29868,1,0,platinum,1
3049,25,244360.77,low,phone,88621,1,0,platinum,1
3050,24,124094.46,medium,phone,42174,1,0,platinum,1
3051,26,13058.15,high,sms,97675,1,1,standard,1
3052,74,193972.48,high,in_branch,99957,1,1,gold,0
3053,69,482682.14,high,sms,42517,0,0,platinum,0
3054,47,210813.86,low,in_branch,74485,0,1,platinum,1
3055,31,298674.29,low,phone,77221,1,1,gold,1
3056,53,422415.54,high,in_branch,18264,0,0,platinum,1
3057,31,104892.59,medium,phone,28161,1,1,gold,1
3058,52,15796.49,low,in_branch,7535,0,1,platinum,1
3059,68,54970.62,low,email,67141,1,1,standard,1
3060,82,156516.68,medium,email,48550,1,0,standard,1
3061,20,32628.31,medium,in_branch,68744,1,0,gold,1
3062,50,151781.75,high,sms,41955,1,1,standard,1
3063,59,424347.65,high,in_branch,11864,1,0,standard,1
3064,36,436811.18,low,in_branch,93365,0,1,standard,1
3065,88,296374.92,medium,in_branch,64708,1,0,platinum,1
3066,77,215071.45,low,sms,97206,0,1,platinum,1
3067,85,468575.01,medium,in_branch,19535,0,1,gold,1
3068,65,447430.22,medium,in_branch,77457,1,0,standard,1
3069,84,285554.02,high,email,79995,1,0,gold,0
3070,33,328275.14,low,phone,6452,1,0,gold,1
3071,84,218308.17,high,email,28390,0,0,standard,0
3072,28,213534.27,low,in_branch,88405,1,1,platinum,1
3073,68,265128.15,medium,in_branch,87968,0,1,platinum,0
3074,85,396193.86,low,in_branch,54584,1,1,gold,1
3075,57,402371.81,low,email,75242,0,1,platinum,1
3076,56,399828.87,low,in_branch,82510,0,0,standard,0
3077,33,171724.91,low,in_branch,29855,1,1,gold,1
3078,80,26781.7,low,phone,14923,1,1,platinum,1
3079,78,394152.25,low,in_branch,67793,1,1,standard,1
3080,82,353499.4,medium,in_branch,50265,0,0,standard,1
3081,74,117307.37,high,phone,6255,1,0,standard,1
3082,50,245713.94,low,email,73224,1,0,gold,1
3083,59,227616.86,low,phone,98189,0,0,gold,1
3084,44,130575.93,low,email,33848,1,1,platinum,1
3085,33,427500.11,medium,in_branch,43109,1,0,gold,1
3086,80,155812.58,high,email,10675,0,0,standard,0
3087,55,421941.52,medium,email,51012,1,1,standard,1
3088,54,83408.23,medium,email,88669,1,0,gold,1
3089,25,153417.99,low,email,76673,1,1,platinum,1
3090,32,339140.65,low,phone,55447,1,1,standard,1
3091,58,166975.91,medium,email,96094,0,1,gold,0
3092,70,105018.0,high,phone,53810,0,0,standard,0
3093,48,32652.68,high,in_branch,76263,0,1,platinum,0
3094,63,266772.48,low,in_branch,10009,1,1,standard,1
3095,57,176953.41,medium,sms,46330,1,0,platinum,0
3096,64,446712.59,high,sms,9215,0,0,platinum,1
3097,73,324608.71,medium,phone,57046,0,1,gold,0
3098,34,166687.38,medium,in_branch,40017,1,1,gold,1
3099,83,221742.91,high,sms,71480,0,1,gold,1
3100,50,409610.72,low,phone,70390,1,0,standard,1
3101,56,451427.82,medium,in_branch,74202,1,0,gold,1
3102,47,311454.42,high,phone,94965,0,1,platinum,0
3103,84,168349.41,medium,phone,91958,1,0,standard,0
3104,34,402395.85,high,email,43084,1,0,platinum,1
3105,27,126231.51,low,in_branch,87903,0,0,standard,1
3106,63,106374.48,low,in_branch,32336,1,0,platinum,1
3107,38,335060.38,low,in_branch,63645,0,1,platinum,0
3108,57,258254.83,low,email,56328,1,0,platinum,1
3109,66,486749.56,low,in_branch,42044,0,0,standard,1
3110,80,412318.31,high,phone,45264,1,0,standard,0
3111,76,204926.3,low,in_branch,29232,0,0,standard,1
3112,78,80723.6,medium,phone,52063,0,0,standard,1
3113,28,489563.54,high,sms,52432,0,1,platinum,1
3114,46,405035.5,high,in_branch,40124,1,0,gold,1
3115,40,442466.2,low,in_branch,73516,0,0,gold,0
3116,64,446401.7,medium,in_branch,53808,1,1,standard,0
3117,45,239876.19,high,sms,5563,0,1,platinum,1
3118,40,10627.68,high,in_branch,23891,1,1,platinum,1
3119,58,192830.42,high,phone,34968,1,1,standard,1
3120,67,434079.42,medium,phone,49580,0,1,standard,1
3121,41,270952.88,high,phone,45286,1,1,standard,0
3122,67,410801.57,high,sms,92656,1,1,standard,0
3123,80,406548.91,medium,phone,75069,1,1,platinum,1
3124,55,7149.64,medium,phone,25926,1,0,platinum,1
3125,26,355934.34,medium,in_branch,12628,1,0,standard,1
3126,76,21010.18,medium,email,84644,1,1,platinum,0
3127,20,344154.19,medium,phone,71141,0,0,platinum,0
3128,28,184858.78,low,phone,69454,0,1,gold,1
3129,34,489026.81,high,email,66296,1,0,platinum,0
3130,75,237584.25,medium,email,85598,0,0,standard,0
3131,41,321510.5,high,in_branch,66071,0,1,gold,1
3132,39,111011.55,medium,email,42689,0,1,platinum,1
3133,81,89758.75,low,phone,86294,1,1,platinum,0
3134,37,305609.05,medium,email,40523,0,0,platinum,0
3135,56,246115.93,medium,phone,9711,0,1,platinum,1
3136,45,283362.98,medium,in_branch,60356,0,1,standard,1
3137,62,344613.03,high,email,76383,0,0,platinum,0
3138,36,39556.9,low,sms,9031,0,1,gold,0
3139,88,261965.46,low,email,49097,0,0,standard,1
3140,20,430924.64,high,sms,21441,0,0,gold,1
3141,42,206418.55,medium,email,77879,0,1,platinum,0
3142,37,200836.56,low,phone,46311,0,1,gold,1
3143,22,489835.38,low,phone,18206,1,0,gold,1
3144,18,106152.38,high,email,61113,0,1,platinum,0
3145,76,391958.89,high,sms,97782,0,0,gold,0
3146,51,423954.66,low,phone,10982,0,0,standard,1
3147,72,279329.59,low,sms,60479,1,0,gold,0
3148,43,295666.61,high,in_branch,93893,1,0,platinum,1
3149,75,289759.48,medium,email,56307,0,1,standard,1
3150,58,330079.8,medium,in_branch,14902,1,1,standard,1
3151,18,113511.75,low,in_branch,50270,1,1,platinum,1
3152,62,151160.98,medium,phone,64054,1,0,gold,1
3153,76,379511.38,low,phone,37714,0,0,platinum,1
3154,66,204687.88,medium,in_branch,9117,1,0,standard,1
3155,69,334826.17,medium,phone,67359,1,1,gold,1
3156,20,27135.91,high,in_branch,7267,1,1,standard,1
3157,72,258982.32,low,sms,41648,0,0,standard,1
3158,44,227624.21,low,in_branch,46370,0,0,gold,1
3159,76,257480.68,high,phone,85720,0,0,platinum,1
3160,57,320979.62,low,in_branch,69840,1,0,gold,1
3161,84,385881.21,medium,sms,26981,0,0,platinum,1
3162,36,250335.65,medium,email,94677,1,1,platinum,1
3163,69,406906.23,high,sms,31941,0,0,platinum,1
3164,58,408598.2,medium,phone,86603,0,1,standard,0
3165,76,103809.32,high,in_branch,74341,0,1,gold,0
3166,83,76187.84,medium,in_branch,18216,1,0,gold,1
3167,23,264583.89,high,sms,85528,1,1,gold,1
3168,64,478274.79,medium,phone,67240,0,1,platinum,1
3169,32,385987.13,medium,phone,82257,0,1,standard,0
3170,77,58975.55,medium,in_branch,15527,1,0,standard,1
3171,56,455914.54,medium,in_branch,85660,1,0,gold,1
3172,65,144179.38,low,phone,73292,0,0,standard,0
3173,46,464681.96,low,sms,19185,0,0,platinum,1
3174,85,159210.04,high,sms,15192,1,1,standard,1
3175,57,5486.03,medium,sms,82587,1,0,standard,0
3176,52,157390.61,low,sms,83281,0,0,gold,0
3177,27,499055.6,medium,sms,56704,0,0,gold,1
3178,27,147851.52,medium,sms,8908,0,0,standard,1
3179,88,381499.66,low,in_branch,58207,0,1,standard,0
3180,89,262301.04,high,email,12827,0,1,standard,1
3181,70,447589.47,low,sms,84937,0,0,gold,1
3182,18,445602.62,medium,sms,12975,1,0,gold,1
3183,86,315287.05,low,email,31884,0,1,gold,1
3184,25,58414.22,high,sms,52617,1,0,standard,1
3185,36,349770.98,medium,sms,22962,1,0,gold,1
3186,69,136510.16,low,phone,86063,1,1,standard,0
3187,66,36392.26,medium,email,25324,0,1,standard,0
3188,50,226561.9,medium,phone,6377,1,1,standard,1
3189,46,38058.66,low,phone,29701,1,0,platinum,1
3190,32,190733.39,high,sms,77062,1,0,standard,0
3191,66,174730.97,high,phone,53732,1,0,standard,0
3192,80,235726.59,medium,email,76382,0,0,gold,1
3193,48,301377.08,medium,in_branch,63747,1,0,platinum,1
3194,48,336872.7,medium,in_branch,26183,0,0,gold,1
3195,45,29739.53,high,in_branch,36171,0,0,gold,1
3196,34,96382.26,high,in_branch,7236,1,1,platinum,1
3197,60,125169.07,high,in_branch,45227,0,0,gold,0
3198,84,193199.62,medium,in_branch,16579,1,0,standard,1
3199,33,3352.44,medium,email,93323,0,1,standard,0
3200,63,416499.4,low,phone,64591,0,1,platinum,1
3201,30,256992.79,high,sms,75011,1,0,platinum,0
3202,85,299456.58,low,in_branch,12502,0,1,gold,1
3203,55,343405.63,high,sms,12904,0,1,platinum,1
3204,66,394917.46,low,in_branch,82825,0,1,standard,0
3205,32,266495.67,low,phone,9574,1,1,standard,1
3206,22,292280.94,medium,sms,56084,0,1,standard,1
3207,24,233465.0,low,in_branch,31715,1,0,standard,1
3208,65,232770.07,medium,phone,59490,0,1,standard,1
3209,65,83924.49,high,sms,63288,1,1,platinum,1
3210,66,27030.15,high,email,93186,1,1,gold,0
3211,39,441341.44,low,sms,96663,0,0,standard,0
3212,53,444646.75,high,sms,54012,1,0,platinum,0
3213,68,56159.23,medium,sms,48245,1,1,standard,0
3214,56,302473.65,high,phone,37397,0,1,standard,1
3215,27,59434.07,low,sms,8922,0,1,gold,1
3216,45,473632.64,medium,in_branch,90196,1,0,standard,0
3217,54,202240.63,low,email,18783,1,0,gold,1
3218,39,339263.89,medium,sms,73932,0,0,standard,0
3219,42,30403.6,low,email,99852,1,0,gold,1
3220,21,242680.3,low,sms,5904,1,0,platinum,1
3221,29,250698.61,medium,phone,80543,1,0,gold,0
3222,55,243531.63,low,phone,62214,0,1,gold,1
3223,75,247322.22,medium,email,38955,0,0,standard,1
3224,25,34066.09,high,email,40881,0,0,platinum,1
3225,21,109925.89,high,sms,12899,1,0,standard,1
3226,25,442736.07,medium,email,82872,1,1,platinum,1
3227,45,363824.04,high,phone,31694,0,0,platinum,1
3228,21,277654.1,medium,in_branch,19900,0,1,standard,1
3229,68,294105.94,low,phone,14213,1,0,platinum,1
3230,80,407122.15,high,in_branch,35233,1,0,platinum,0
3231,83,28405.61,medium,email,65181,0,1,platinum,1
3232,40,422718.29,high,phone,80740,0,1,standard,0
3233,51,59790.38,medium,email,40154,0,1,gold,0
3234,34,466836.12,high,email,36928,1,0,gold,1
3235,30,112855.63,medium,sms,69127,0,1,platinum,0
3236,35,360065.99,low,in_branch,31295,1,0,platinum,1
3237,70,386424.56,high,phone,44970,0,0,standard,0
3238,29,430701.01,low,email,17230,0,0,platinum,1
3239,62,198098.79,high,phone,21912,0,1,gold,1
3240,51,349156.3,medium,phone,38645,1,0,platinum,1
3241,28,495458.02,low,sms,29195,1,1,platinum,1
3242,28,61324.04,high,email,86535,1,0,gold,0
3243,42,274906.92,low,email,10110,0,0,platinum,1
3244,36,278872.83,high,in_branch,94681,1,1,gold,0
3245,27,74333.07,medium,in_branch,46627,1,0,gold,1
3246,59,287247.22,low,phone,60537,0,1,platinum,1
3247,83,219957.86,high,in_branch,61588,1,0,platinum,1
3248,74,404939.66,low,in_branch,58098,0,0,standard,1
3249,75,192084.25,medium,phone,56985,0,0,platinum,1
3250,41,418673.46,high,in_branch,32130,1,0,platinum,1
3251,88,39848.97,low,sms,87543,1,0,gold,0
3252,78,437462.0,medium,in_branch,62509,1,1,standard,0
3253,81,289635.28,low,email,18932,1,0,gold,1
3254,44,279.83,low,sms,17083,0,1,platinum,1
3255,60,244472.7,low,in_branch,56515,0,0,gold,1
3256,46,23288.82,medium,in_branch,6633,0,1,standard,1
3257,56,384171.54,low,phone,84566,0,0,platinum,1
3258,82,109978.53,low,email,30334,0,0,platinum,1
3259,71,125132.51,high,sms,80048,0,0,platinum,1
3260,69,147486.18,medium,email,40461,0,1,gold,1
3261,85,252268.43,high,sms,52242,0,1,standard,1
3262,18,133668.56,high,phone,48174,1,1,standard,1
3263,39,52098.23,high,phone,89196,0,0,platinum,0
3264,88,407126.74,medium,email,86120,1,1,gold,1
3265,35,482527.82,low,email,92454,0,0,platinum,0
3266,50,87629.8,low,phone,46232,0,0,platinum,1
3267,35,41410.74,low,in_branch,81334,1,1,platinum,1
3268,52,352001.06,high,in_branch,73726,1,0,platinum,0
3269,74,34717.38,high,in_branch,66992,1,0,standard,1
3270,20,281610.41,low,email,89593,0,1,standard,0
3271,80,217885.13,high,in_branch,11624,1,0,standard,1
3272,47,303997.44,low,email,67921,1,0,standard,1
3273,70,393375.76,high,in_branch,25163,1,0,standard,1
3274,40,6154.34,medium,email,27677,1,1,platinum,1
3275,88,283257.99,high,in_branch,5657,1,1,standard,0
3276,44,6473.6,high,phone,70212,0,0,gold,1
3277,70,154305.5,medium,sms,46826,1,0,standard,1
3278,42,326921.7,high,phone,92694,1,0,gold,0
3279,75,305902.69,medium,in_branch,40705,0,1,platinum,1
3280,46,473520.82,high,in_branch,56877,1,1,gold,1
3281,18,217737.21,low,phone,11047,0,1,gold,1
3282,19,23507.55,high,in_branch,15735,0,1,standard,1
3283,58,481092.51,medium,email,5072,1,1,standard,1
3284,60,187855.62,high,email,64351,1,1,standard,1
3285,73,324680.23,high,phone,18396,0,0,platinum,1
3286,65,86352.53,high,in_branch,8796,0,1,standard,1
3287,72,373931.54,low,sms,59199,0,0,platinum,1
3288,88,290887.37,high,phone,12754,0,0,gold,1
3289,36,317933.08,low,phone,67154,1,1,platinum,1
3290,85,346150.39,medium,phone,50896,1,0,platinum,0
3291,39,224141.46,high,phone,13918,0,0,platinum,1
3292,70,218357.5,high,in_branch,43943,1,0,standard,1
3293,87,301668.94,high,sms,53089,0,1,platinum,1
3294,23,479164.71,high,phone,50728,1,1,gold,1
3295,23,436036.49,low,sms,25764,0,1,platinum,1
3296,25,263267.75,high,sms,29586,1,0,gold,1
3297,62,164443.97,medium,phone,52991,1,1,platinum,1
3298,49,465611.26,high,phone,93923,1,1,gold,1
3299,87,224466.41,medium,sms,7988,0,0,standard,1
3300,26,361829.6,medium,sms,69579,1,0,standard,1
3301,35,326529.45,high,in_branch,79622,1,1,standard,0
3302,68,334382.52,low,email,19452,0,1,standard,1
3303,73,143645.1,low,phone,72643,1,0,gold,1
3304,64,214119.18,medium,in_branch,82887,1,0,gold,0
3305,86,337769.96,high,sms,30876,1,1,gold,0
3306,50,17013.51,high,sms,77097,1,0,platinum,1
3307,36,220170.57,low,email,92697,1,0,platinum,0
3308,22,364225.75,medium,email,45998,1,0,standard,1
3309,70,325479.81,low,phone,97608,1,1,gold,1
3310,66,315346.13,medium,email,81345,0,1,standard,1
3311,77,127178.11,high,sms,35190,0,1,standard,1
3312,42,271013.56,high,email,58399,0,0,gold,0
3313,70,279619.38,high,sms,33690,0,1,standard,1
3314,62,199707.94,medium,phone,27681,1,0,gold,1
3315,63,467127.06,medium,phone,82538,0,1,gold,0
3316,32,48411.82,high,sms,30109,0,0,standard,0
3317,84,217853.35,low,email,44755,0,0,platinum,0
3318,21,462886.15,medium,phone,6438,0,0,gold,1
3319,83,231310.55,high,email,57870,1,1,standard,1
3320,56,52798.75,medium,sms,99887,1,0,standard,1
3321,39,118663.23,medium,sms,44191,0,0,standard,1
3322,44,137861.39,high,sms,91328,1,1,platinum,1
